,loss,accuracy,val_loss,val_accuracy
0,0.6520072817802429,0.62890625,0.6281881332397461,0.6583297848701477
1,0.6283118724822998,0.6516169905662537,0.6204846501350403,0.6596015095710754
2,0.6249764561653137,0.6524345874786377,0.6189498901367188,0.6621449589729309
3,0.6235543489456177,0.6541606187820435,0.6175425052642822,0.6596015095710754
4,0.6229332089424133,0.6546148061752319,0.6174005270004272,0.6549385190010071
5,0.6221725344657898,0.6550690531730652,0.6164351105690002,0.6625688672065735
6,0.6219754815101624,0.6532521843910217,0.6157758235931396,0.6583297848701477
7,0.6215771436691284,0.6551598906517029,0.6153181791305542,0.6612971425056458
8,0.6210899949073792,0.6544331312179565,0.6150951385498047,0.661509096622467
9,0.6210208535194397,0.6550690531730652,0.6150885224342346,0.6574819684028625
10,0.6203376650810242,0.65625,0.6147435903549194,0.6602373719215393
11,0.620061457157135,0.6552507281303406,0.6141918897628784,0.6612971425056458
12,0.6198402047157288,0.6565225124359131,0.6144886016845703,0.6593895554542542
13,0.6195316910743713,0.656795084476471,0.6143680810928345,0.6576939225196838
14,0.6192948818206787,0.6577034592628479,0.6138008832931519,0.6583297848701477
15,0.6188066005706787,0.655704915523529,0.6137169003486633,0.6587536931037903
16,0.6187630295753479,0.6561591625213623,0.6134408116340637,0.6602373719215393
17,0.6186361312866211,0.6581577062606812,0.6132619976997375,0.6572700142860413
18,0.6182006001472473,0.6572492718696594,0.6136197447776794,0.6574819684028625
19,0.6177821159362793,0.6577034592628479,0.6131300926208496,0.6587536931037903
20,0.6175811290740967,0.6574309468269348,0.6126953959465027,0.6587536931037903
21,0.6172897219657898,0.6563408374786377,0.613008975982666,0.6579058766365051
22,0.616999626159668,0.6571584343910217,0.6125515699386597,0.658541738986969
23,0.6165485978126526,0.6574309468269348,0.6129990816116333,0.6587536931037903
24,0.6164830327033997,0.6555232405662537,0.6124975681304932,0.6587536931037903
25,0.6163878440856934,0.6594294905662537,0.612140417098999,0.6602373719215393
26,0.6159845590591431,0.6587936282157898,0.6122164726257324,0.658541738986969
27,0.6159142851829529,0.6580668687820435,0.6119784712791443,0.660025417804718
28,0.615456223487854,0.6586118936538696,0.6116576790809631,0.6606612801551819
29,0.6153915524482727,0.6603379249572754,0.611473023891449,0.6598134636878967
30,0.6148357391357422,0.6581577062606812,0.6111980080604553,0.6612971425056458
31,0.6147161722183228,0.6589753031730652,0.6128591299057007,0.6557863354682922
32,0.6147278547286987,0.6586118936538696,0.6112104058265686,0.6598134636878967
33,0.6146202683448792,0.6591569781303406,0.6116840243339539,0.6576939225196838
34,0.6141112446784973,0.6603379249572754,0.6109091639518738,0.660025417804718
35,0.6139546632766724,0.66015625,0.6110222935676575,0.6604493260383606
36,0.6135926842689514,0.6621547937393188,0.6118327379226685,0.6608732342720032
37,0.613422155380249,0.6607921719551086,0.6103698015213013,0.6606612801551819
38,0.6134435534477234,0.66015625,0.6106193661689758,0.660025417804718
39,0.6131308078765869,0.6617006063461304,0.6112706065177917,0.6568461060523987
40,0.6130080819129944,0.6608830094337463,0.6105429530143738,0.6610851883888245
41,0.6125911474227905,0.6622456312179565,0.6106992959976196,0.6604493260383606
42,0.6125850081443787,0.6624273061752319,0.6101798415184021,0.6606612801551819
43,0.6123762726783752,0.6626090407371521,0.6099961400032043,0.6619330048561096
44,0.6121078729629517,0.6618822813034058,0.6095615029335022,0.6608732342720032
45,0.6117408275604248,0.6620639562606812,0.6097796559333801,0.6619330048561096
46,0.6116664409637451,0.6633357405662537,0.6093159317970276,0.6632047295570374
47,0.6115778088569641,0.6624273061752319,0.6097309589385986,0.6636286377906799
48,0.6114051342010498,0.6638808250427246,0.6094061136245728,0.6634166836738586
49,0.6111931800842285,0.6628815531730652,0.6095795631408691,0.6629927754402161
50,0.6108903884887695,0.6652434468269348,0.6100957989692688,0.6596015095710754
51,0.6107860207557678,0.6647892594337463,0.6093513369560242,0.6644764542579651
52,0.6105391979217529,0.6654251217842102,0.6094395518302917,0.6642645001411438
53,0.6105051636695862,0.6631540656089783,0.6094213724136353,0.6625688672065735
54,0.6100998520851135,0.6642441749572754,0.6097508072853088,0.6612971425056458
55,0.6099434494972229,0.6625181436538696,0.6101190447807312,0.6608732342720032
56,0.6096320748329163,0.6640625,0.6100986003875732,0.6621449589729309
57,0.6097761988639832,0.6656068563461304,0.6091905832290649,0.6642645001411438
58,0.6093937754631042,0.6639716625213623,0.609172523021698,0.6629927754402161
59,0.6092462539672852,0.6638808250427246,0.6098960041999817,0.660025417804718
60,0.6090503931045532,0.663244903087616,0.6089391708374023,0.6638405919075012
61,0.6089484691619873,0.6652434468269348,0.6090160608291626,0.6625688672065735
62,0.6087062954902649,0.6643350124359131,0.6090801358222961,0.6649003624916077
63,0.6083503365516663,0.6665152907371521,0.6095576882362366,0.6608732342720032
64,0.6084836721420288,0.663517415523529,0.6089094877243042,0.6634166836738586
65,0.6082362532615662,0.6651526093482971,0.6093456745147705,0.6634166836738586
66,0.6080756187438965,0.6650617718696594,0.608934223651886,0.6636286377906799
67,0.6078841090202332,0.6654251217842102,0.6091752648353577,0.6634166836738586
68,0.6075873970985413,0.663517415523529,0.6100428700447083,0.6591776013374329
69,0.6076301336288452,0.6660610437393188,0.6091116070747375,0.6627808213233948
70,0.6073616743087769,0.6667878031730652,0.6093430519104004,0.6632047295570374
71,0.6071291565895081,0.6653342843055725,0.6096976399421692,0.6627808213233948
72,0.6071527600288391,0.6666969656944275,0.6092410087585449,0.6621449589729309
73,0.6071121096611023,0.6655159592628479,0.6095621585845947,0.6623569130897522
74,0.6069447994232178,0.6649709343910217,0.6090671420097351,0.6634166836738586
75,0.606604814529419,0.6649709343910217,0.6093006730079651,0.661509096622467
76,0.6063441038131714,0.66796875,0.6091510653495789,0.6627808213233948
77,0.6065337657928467,0.6667878031730652,0.609208345413208,0.6646884083747864
78,0.6062253713607788,0.6667878031730652,0.6106512546539307,0.6610851883888245
79,0.6058345437049866,0.6652434468269348,0.6100521683692932,0.6602373719215393
80,0.6060057878494263,0.6668786406517029,0.6102346777915955,0.6604493260383606
81,0.6059960722923279,0.6665152907371521,0.6096657514572144,0.6625688672065735
82,0.6057581305503845,0.6669694781303406,0.6099323034286499,0.6634166836738586
83,0.6055921912193298,0.6694222092628479,0.6101459860801697,0.6617210507392883
84,0.6054388284683228,0.667151153087616,0.6093816757202148,0.6625688672065735
85,0.6053767204284668,0.6669694781303406,0.6097885370254517,0.6610851883888245
86,0.6051232814788818,0.6665152907371521,0.6095668077468872,0.6617210507392883
87,0.604972779750824,0.6678779125213623,0.6105366349220276,0.6621449589729309
88,0.6050699353218079,0.6683320999145508,0.6102953553199768,0.6629927754402161
89,0.6044756174087524,0.6705123782157898,0.6100540161132812,0.6617210507392883
90,0.6046450734138489,0.6696947813034058,0.6102492809295654,0.6627808213233948
91,0.6045224666595459,0.6657885313034058,0.6101374626159668,0.6610851883888245
92,0.6043344140052795,0.6688771843910217,0.6099929809570312,0.661509096622467
93,0.6042503714561462,0.6665152907371521,0.6098650693893433,0.6610851883888245
94,0.6039807200431824,0.6691496968269348,0.6102718114852905,0.6608732342720032
95,0.6037861704826355,0.668513834476471,0.6101438403129578,0.661509096622467
96,0.6037835478782654,0.6699672937393188,0.6109973192214966,0.6583297848701477
97,0.6036319732666016,0.6688771843910217,0.6109556555747986,0.660025417804718
