,loss,accuracy,val_loss,val_accuracy
0,0.6631485819816589,0.6203752756118774,0.6048490405082703,0.7046855688095093
1,0.5852107405662537,0.7036204934120178,0.5696296691894531,0.7157829999923706
2,0.5620217323303223,0.71300208568573,0.5572496056556702,0.7244142889976501
3,0.5519338846206665,0.7198731303215027,0.5513370633125305,0.7256473302841187
4,0.5467635989189148,0.7209302186965942,0.5491509437561035,0.7265721559524536
5,0.5440060496330261,0.7211945056915283,0.5484696626663208,0.7247225642204285
6,0.5427464842796326,0.7219873070716858,0.5485022664070129,0.7256473302841187
7,0.5414828062057495,0.7233086824417114,0.5486345291137695,0.7256473302841187
8,0.5408702492713928,0.7239693403244019,0.5483128428459167,0.7244142889976501
9,0.5404562950134277,0.7235729098320007,0.5483471155166626,0.7241060137748718
10,0.5400473475456238,0.7246299982070923,0.548555314540863,0.7265721559524536
11,0.5397436022758484,0.7229122519493103,0.5488426685333252,0.7256473302841187
12,0.539654016494751,0.7239693403244019,0.5486666560173035,0.7216399312019348
13,0.539482593536377,0.72449791431427,0.5490261912345886,0.7237977981567383
14,0.5391797423362732,0.727933406829834,0.5493020415306091,0.7250308394432068
15,0.5389187932014465,0.726215660572052,0.5488183498382568,0.7216399312019348
16,0.538545548915863,0.7270084619522095,0.5491814613342285,0.7219482064247131
17,0.5386119484901428,0.7267441749572754,0.5496913194656372,0.7237977981567383
18,0.5383473634719849,0.7284619212150574,0.5490402579307556,0.7225647568702698
19,0.538264274597168,0.7259513735771179,0.5491226315498352,0.7231812477111816
20,0.5381921529769897,0.7272727489471436,0.5490678548812866,0.7219482064247131
21,0.5379197001457214,0.7268763184547424,0.549507737159729,0.7241060137748718
22,0.5379093289375305,0.7250264286994934,0.5488989949226379,0.7207151651382446
23,0.5377020239830017,0.7276691198348999,0.5491734147071838,0.7231812477111816
24,0.5372454524040222,0.7274048328399658,0.5502449870109558,0.7256473302841187
25,0.5376397967338562,0.7272727489471436,0.549159586429596,0.7231812477111816
26,0.5374161005020142,0.7271406054496765,0.5489823222160339,0.7225647568702698
27,0.537238359451294,0.7275369763374329,0.5488223433494568,0.7225647568702698
28,0.5370482206344604,0.7274048328399658,0.5488420724868774,0.72348952293396
29,0.536835789680481,0.72991544008255,0.550267219543457,0.725955605506897
30,0.5370136499404907,0.7284619212150574,0.5485945343971252,0.721023440361023
31,0.5365815162658691,0.7283298373222351,0.5486696362495422,0.7222564816474915
32,0.5363754630088806,0.7291226387023926,0.5485076904296875,0.72348952293396
33,0.536261260509491,0.7268763184547424,0.5486265420913696,0.7216399312019348
34,0.5360336899757385,0.7270084619522095,0.5490128993988037,0.7231812477111816
35,0.536030113697052,0.7272727489471436,0.5485068559646606,0.7225647568702698
36,0.5357440114021301,0.7293868660926819,0.5487781763076782,0.7247225642204285
37,0.5356068015098572,0.7275369763374329,0.5484196543693542,0.7244142889976501
38,0.5356317758560181,0.7293868660926819,0.5484533905982971,0.72348952293396
39,0.53532475233078,0.7289904952049255,0.5483421683311462,0.7213317155838013
40,0.5351976752281189,0.7295190095901489,0.5486155152320862,0.7247225642204285
41,0.5348332524299622,0.7287262082099915,0.5487388968467712,0.7253391146659851
42,0.5349567532539368,0.729783296585083,0.5482698678970337,0.7222564816474915
43,0.5345280170440674,0.7304439544677734,0.548349916934967,0.7237977981567383
44,0.5344149470329285,0.7304439544677734,0.5483362078666687,0.72348952293396
45,0.5346639752388,0.7307082414627075,0.5482951998710632,0.7241060137748718
46,0.5341298580169678,0.7300475835800171,0.5484132170677185,0.7237977981567383
47,0.5342032313346863,0.7281976938247681,0.5479795932769775,0.7219482064247131
48,0.5338594317436218,0.7293868660926819,0.5480740666389465,0.7262638807296753
49,0.5337389707565308,0.7288583517074585,0.5483288764953613,0.7256473302841187
50,0.5336872935295105,0.731633186340332,0.5480894446372986,0.7244142889976501
51,0.5332723259925842,0.7289904952049255,0.5486014485359192,0.725955605506897
52,0.533317506313324,0.7304439544677734,0.5479788184165955,0.7253391146659851
53,0.5329771041870117,0.731501042842865,0.5483202338218689,0.7247225642204285
54,0.5330020785331726,0.731501042842865,0.5483974814414978,0.7247225642204285
55,0.5327243208885193,0.731501042842865,0.547898530960083,0.7250308394432068
56,0.5322315692901611,0.7322938442230225,0.548088550567627,0.7247225642204285
57,0.5320502519607544,0.731368899345398,0.5493016242980957,0.72348952293396
58,0.5322315692901611,0.7308403849601746,0.5485368371009827,0.7244142889976501
59,0.5318577885627747,0.7318974733352661,0.5480387210845947,0.7253391146659851
60,0.5317932367324829,0.7322938442230225,0.5481029152870178,0.7253391146659851
61,0.5313056111335754,0.7322938442230225,0.5480814576148987,0.7262638807296753
62,0.5311427116394043,0.7312368154525757,0.5481141209602356,0.7250308394432068
63,0.5311869382858276,0.7321617603302002,0.5481106042861938,0.7262638807296753
64,0.5310834646224976,0.7311046719551086,0.5483358502388,0.7244142889976501
65,0.5308887362480164,0.731501042842865,0.5481606721878052,0.7253391146659851
66,0.5305518507957458,0.7309725284576416,0.5486606359481812,0.7250308394432068
67,0.5303388833999634,0.7322938442230225,0.5483701229095459,0.7237977981567383
68,0.5302000641822815,0.731368899345398,0.5481268167495728,0.7253391146659851
69,0.5298863053321838,0.7312368154525757,0.5481604933738708,0.7253391146659851
70,0.5297018885612488,0.7318974733352661,0.5483015179634094,0.7250308394432068
71,0.5296630263328552,0.7326902747154236,0.5485437512397766,0.7253391146659851
72,0.5296639800071716,0.7328224182128906,0.5481330752372742,0.725955605506897
73,0.5291919708251953,0.7328224182128906,0.5486462116241455,0.7250308394432068
74,0.5287249684333801,0.7341437339782715,0.5483372211456299,0.7247225642204285
75,0.5288301110267639,0.7322938442230225,0.5483559370040894,0.7250308394432068
76,0.5289674401283264,0.7341437339782715,0.5483744144439697,0.7237977981567383
77,0.5282541513442993,0.7336152195930481,0.548804521560669,0.7253391146659851
