,loss,accuracy,val_loss,val_accuracy
0,0.8392005562782288,0.523809552192688,0.760894775390625,0.5824176073074341
1,0.8015836477279663,0.523809552192688,0.7325365543365479,0.5824176073074341
2,0.7661974430084229,0.523809552192688,0.7075098752975464,0.5824176073074341
3,0.7365182638168335,0.523809552192688,0.6851383447647095,0.5824176073074341
4,0.7078084349632263,0.523809552192688,0.6656684875488281,0.5824176073074341
5,0.6845914125442505,0.523809552192688,0.6483203172683716,0.5824176073074341
6,0.6616613268852234,0.5285714268684387,0.6334472298622131,0.5824176073074341
7,0.6426975727081299,0.5523809790611267,0.6200760006904602,0.5714285969734192
8,0.62734454870224,0.6047618985176086,0.6079099178314209,0.6373626589775085
9,0.6112866401672363,0.6571428775787354,0.5977845788002014,0.6483516693115234
10,0.5990508198738098,0.6809523701667786,0.5885016322135925,0.692307710647583
11,0.5873008966445923,0.7095237970352173,0.5800882577896118,0.7032967209815979
12,0.5772883296012878,0.7095237970352173,0.57271808385849,0.7142857313156128
13,0.5686022043228149,0.723809540271759,0.5656024217605591,0.7362637519836426
14,0.5599144101142883,0.7428571581840515,0.5589939951896667,0.791208803653717
15,0.5528277158737183,0.7523809671401978,0.5531586408615112,0.8021978139877319
16,0.5453123450279236,0.7714285850524902,0.5475926399230957,0.8021978139877319
17,0.5390100479125977,0.776190459728241,0.5417499542236328,0.8131868243217468
18,0.5330640077590942,0.7904762029647827,0.536332368850708,0.8131868243217468
19,0.5270094871520996,0.7952380776405334,0.5309169888496399,0.8241758346557617
20,0.521334171295166,0.800000011920929,0.5257796049118042,0.8241758346557617
21,0.5157694816589355,0.8047618865966797,0.5205569267272949,0.8241758346557617
22,0.5105067491531372,0.8047618865966797,0.5157443284988403,0.8021978139877319
23,0.5053954124450684,0.800000011920929,0.5111010074615479,0.8131868243217468
24,0.500740647315979,0.8047618865966797,0.5066775679588318,0.8131868243217468
25,0.49612507224082947,0.8047618865966797,0.5021063089370728,0.8021978139877319
26,0.4915635585784912,0.8047618865966797,0.4980813264846802,0.8021978139877319
27,0.48740139603614807,0.8047618865966797,0.4938708245754242,0.8021978139877319
28,0.4830227196216583,0.8047618865966797,0.48977547883987427,0.8021978139877319
29,0.4791012406349182,0.8047618865966797,0.48556187748908997,0.8021978139877319
30,0.4751133620738983,0.8047618865966797,0.48129913210868835,0.791208803653717
31,0.471147745847702,0.8047618865966797,0.47725334763526917,0.791208803653717
32,0.4673294126987457,0.8047618865966797,0.47357189655303955,0.791208803653717
33,0.4636705815792084,0.8047618865966797,0.47021546959877014,0.791208803653717
34,0.460176557302475,0.8047618865966797,0.46661683917045593,0.791208803653717
35,0.4565410315990448,0.8095238208770752,0.463192880153656,0.8021978139877319
36,0.4531901180744171,0.8095238208770752,0.45965060591697693,0.8021978139877319
37,0.4500771164894104,0.8095238208770752,0.4561142027378082,0.8021978139877319
38,0.4465215802192688,0.8095238208770752,0.45293062925338745,0.8021978139877319
39,0.44377121329307556,0.8095238208770752,0.44947075843811035,0.8131868243217468
40,0.4403630495071411,0.8095238208770752,0.446388840675354,0.8131868243217468
41,0.43757396936416626,0.8095238208770752,0.4432893991470337,0.8131868243217468
42,0.4346020519733429,0.8095238208770752,0.4408268332481384,0.8131868243217468
43,0.4317615330219269,0.8047618865966797,0.4380876421928406,0.8131868243217468
44,0.4290330410003662,0.8047618865966797,0.43564265966415405,0.8131868243217468
45,0.42623767256736755,0.8047618865966797,0.4329817593097687,0.8131868243217468
46,0.423638254404068,0.8095238208770752,0.43021485209465027,0.8131868243217468
47,0.4211241900920868,0.8142856955528259,0.42780688405036926,0.8131868243217468
48,0.41859638690948486,0.8142856955528259,0.42554783821105957,0.8131868243217468
